品牌,型号,评分分组,评分,评价内容,评论字数,时间,追评内容,页面标题,评价星级
佳能,R50,好评,5,收到货啦 很开心 送给自己的拍照小搭子 虽然还不怎么会用 慢慢学习吧 主要要有想拍照的爱好,45,2026-01-11,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,购入的佳能r50，非常好用，适合我这个新手，拍出来的照片画质高清，和小痰盂一起使用，人像特别清晰，高比例还原不失真，后续如果有需要还会购进新的镜头。,74,2025-12-30,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,前前后后看了一个月比较各款入门相机，最后选定佳能，买的套头，产品包装严实，完整，三马合一。虽然港水更便宜，还是官方更放心，接下来就是提高摄影技术了,73,2025-12-30,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,第一次买相机，对比很多家店铺之后决定在这里下单，发货很快，一天就收到了，买的单机和小痰盂，十分满意👍,50,2026-01-22,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,第一次入手相机，感觉很不错。拍摄确实很好，很适合新手入手。东西很全。快递很快，包装很好，没有破损。,49,2026-01-30,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,拍照非常好看，很清晰，很轻便，也不是很重，很适合新手拍照，而且也很好看。携带真的很方便，对焦也很快。,50,2026-01-26,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,佳能R50三码合一正品保障，质感出众颜值高！搭配小痰盂镜头，新手用自动挡也能直出好片，体验超棒超满意～,51,2026-01-19,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,"新手上手快操作简单，照片清晰，套餐东西齐全，包装完整没有破损
反应速度：快
成像效果：好
产品包装：好",51,2026-01-19,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,终于入手了 小巧轻便 聚焦精致 用起来很方便,22,2025-12-26,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,挺好的，佳能，感动常在，操作反正是还不太会，照片清晰，视频流畅，送了些小物件，值得信赖,43,2026-01-05,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,心心念念的相机终于拿下，总体还可以，颜值也很高，新手在研究中，期待美美的照片。,39,2026-01-21,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,操作简单，可以,7,2026-01-17,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,媳妇收到相机很开心，可以美美的拍照了。期待后续使用，研究开发更多功能。很好的一次购物体验！,45,2026-02-04,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,机器小巧玲珑，感觉不错，注册保修一步到位，是正品机，值得推荐购买安心。,35,2026-02-02,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,优惠的时候购买了自己的第一个相机，虽然是入门款，但我也是个入门新手，东西不错很喜欢,41,2026-01-06,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,相机比较轻，特别适合出游拍照，送的东西很多，还没开始体验，感觉还不错,34,2026-02-03,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,佳能R50轻巧机身蕴含强大性能，新手也能轻松拍出专业质感，高速对焦与佳能直出色彩令人惊喜。,45,2026-01-30,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,啥也不说了  颜值相当可以了 拿到手就开始吭哧吭哧研究去了 希望能和它并肩作战拍出想要的照片,46,2026-01-25,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,R50这款相机真的超赞！外观精致有质感，拍照画质超清晰，色彩还原度高，操作还简单，爱了爱了！,46,2026-01-24,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,相机的颜色很漂亮，机身也很小巧，很喜欢，试拍了几张效果很满意，很清晰,34,2026-01-31,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,相机不错，昨天刚拿到手试了下，操作简单，外观好看，对焦速度挺快，相机包什么的都送了，上手即用！,47,2026-01-17,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,佳能R50堪称入门微单优选！新手能快速上手，而且很小巧很精致！期待出片！,36,2026-01-19,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,佳能R50真的太懂新手了！轻巧机身揣包里说走就走，对焦速度堪比“鹰眼”，拍娃拍宠物再也不怕糊成一片！直出照片自带柔光滤镜，肤色自然到闺蜜都夸我技术进步～视频4K画质细腻，防抖日常拍足够稳。翻转屏自拍超方便，触摸屏操作跟手机一样简单。虽然电池续航一般，但多备一块就搞定，完全不影响它香爆！预算有限又想要高画质？直接冲R50，学生党、摄影小白闭眼入，记录生活每一刻都美滋滋～📸💖,187,2026-01-30,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,入门新手必备，网上风很大气，但拍照效果真的很不错👌。相机正品很不错,33,2026-01-25,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,佳能eos家族成员r50入门级相机，买的套装，有很多配件，物有所值！点赞,36,2026-01-16,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,旅拍套装内容很丰富，送了很多滤镜，适合各种场合使用，给旅拍增加了不少氛围,36,2026-01-16,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,第一个相机 真的拍出来的照片很喜欢！超级无敌好看 好喜欢好喜欢,31,2026-02-04,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,"性价比，颜值高的入门相机。新手小白用了几天，操作比较简单快捷
成像效果：美
反应速度：美
产品包装：没问题
外形外观：完美
便携性能：美
其他特色：美",75,2025-12-31,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,质感很好，卡扣精准，携带轻便。照片清晰，防抖效果不错，适合家庭出游人像，风景拍摄。,41,2026-02-01,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,相机很好，体验感十足，很好操作，照片很出片，相机很小巧很漂亮。握感很好，功能齐全,40,2026-02-05,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,新人小白第一次买相机，也是犹豫了很久，终于买过来了，相机很好看，产品包装的也很好，拍照也不错,46,2026-01-09,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,非常满意，打开之后外观很好看，因为是摄影小白还在研究学习怎么用，图像看着很清晰很好看！,43,2026-01-19,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,商品价格美丽，质量优秀。物流快捷，商家服务热情，售后服务周到。细节非常完美，整体来说真的很不错，性价比很高，下次还会继续光顾。,63,2025-12-29,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,真的是太惊喜啦，机身小巧轻便，一只手完全可以拿捏，老婆太喜欢了，等我后续评测,38,2026-02-02,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,物流很快，产品包装的也很严实，期待已久的相机到啦，收到货很喜欢，而且赠送了很多礼品，这款相机小巧，方便携带，刚试了 下，画质还很清晰入门，机身手感也不错，新手也能很快上手，总的物有所值，推荐！,96,2026-02-10,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,相机挺好的，第二天就到货，很轻便很小巧，黑色也挺漂亮的，期待使用效果,34,2026-01-05,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,经过一顿比对，最终选择了佳能r50，非常轻盈，喜欢！,26,2026-02-05,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,拍的很好看，蛮好用的，送给老婆，老婆很喜欢。买了小痰盂的镜头挺好用的,34,2026-01-01,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,颜值很高，初次买入门的相机，性价比杠杠的，刚拿回来就拍了好多图片，很好！！！！！！,41,2026-01-10,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,东西收到货了，物流很快。但美中不足的是，刚想开机设置就没电了，还有就是送的相机保护套，不太适配，下面的孔对不整齐。。。。,60,2025-12-28,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,物流很快包装完整，送的配件很多，很好的购物体验，客服很耐心介绍，期待拍出好照片。,40,2026-01-05,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,送货速度非常快，客服态度也很好，推荐购买非常推荐,24,2026-01-25,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,佳能R50真的绝了！作为新手入门机，它把“好用”刻进DNA里！机身轻到能装进小包，带出门毫无负担。对焦超级聪明，眼睛一眨就锁定，拍孩子、宠物再也不怕糊片。视频4K画质超细腻，防抖日常拍足够稳，翻转屏自拍或拍Vlog超方便。直出照片自带氛围感，色彩清新不用后期，朋友圈直发都夸爆！套机镜头日常够用，想玩虚化再入个小痰盂，性价比拉满。电池多备一块，续航焦虑不存在。预算5K左右闭眼入，学生党、旅行党、摄影小白冲它不踩雷！📸❤️,211,2026-01-30,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,非常完美的产品，希望可以拍出美的照片,18,2026-02-08,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,小巧携带方便，拍的照片比手机清晰很多，颜值非常高！,25,2026-01-08,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,收到宝贝，太好了，选了好久选的这款，女生很适合,23,2026-01-16,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,收到的是全新正品相机，这是买个女儿，她很喜欢。屏幕可以翻转，自拍也方便。主要用来记录日常生活，还没有来得及使用，使用后在继续追加评论，好给大家作为参考。套餐送的东西多，可以直接使用。,91,2026-01-22,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,相机颜值很高 很轻便 现在还不太会调参数 应该挺好上手的 不错,31,2026-01-19,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,包装完好物流快，相机成像优秀，操作易上手，日常记录完全没问题。,31,2026-01-14,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,第一次买相机拍了一次感觉挺清晰，期待后续学会了参数那些拍得更好,31,2026-01-13,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,第一次买相机，这个几天使用下来感觉操作简单，配件齐全。大小也刚刚好，拍照录像都挺方便，整体来说不错。,50,2025-12-28,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,电池耐用，携带方便，产品不错，挺好,17,2026-01-22,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,操作方便，拍摄效果好，很实用于我这样的新手。,22,2026-01-01,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,终于买了特别喜欢的相机 拍照很好看 外观好看,22,2026-02-04,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,可以买买，可以看一看，可以试一试。,17,2026-01-12,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,包装的很好，有相机包，携带方便。屏幕触控灵敏，非常好用哟。,29,2026-01-01,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,挺不错的，朋友买了，就跟着买了，拍照很不错，不过现在还没有特别会玩，但是拍照还是比手机好看，慢慢学，期待早日能拍出大片，哈哈哈，很适合新手小白,71,2026-01-29,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,微单零基础，通过豆包买了这款佳能机，颜值在线，携带方便，很轻便，真是我需要的入门款微单。还在学习拍摄过程中，希望能驾轻就熟，拍出理想照片。,69,2026-02-04,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,相机颜值太高，一拿到就爱不释手,15,2026-01-08,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,非常好的产品，值得购买。机身小巧便携，很轻巧。操作也简单，颜值也很高。包装也特别的厚实。,44,2025-12-27,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,白色好看 拍照还可以,10,2026-01-27,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,质量好商家态度好，正品保证，而且颜值非常高,21,2026-01-21,差评 发的不是原厂的一回事 内存卡也挑便宜的发 非常耽误使用,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,已收货，非常满意值得推荐,12,2025-12-31,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,相机非常不错，套头也可以，等学会拍摄考虑换个镜头,24,2026-01-06,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,发货迅速已经收到货了，商品和描述的差不多，质量没问题，价格合适，在这里买很放心！,40,2025-12-30,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,很好，很漂亮，拍照是我喜欢的,14,2026-02-09,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,正品国行，非常轻便，对焦迅速，孩子非常喜欢,21,2026-01-09,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,挺好的，初学者的必备。不错 嗯。,16,2026-01-10,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,颜值确实高！很小巧玲珑适合女生，出游方便得。颜值和实力还有便捷性并存。,35,2025-12-28,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,物流很快 客服很热情 收到货是全新正品 上手效果很好 适合新手小白 也很出片 能满足日常需求,46,2025-12-23,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,佳能r50相机 拍人像很清晰很高清 还有触屏功能 适合新手操作,31,2025-12-29,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,"产品包装：OK拉
外形外观：漂亮
成像效果：OK拉
便携性能：好",32,2026-01-05,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,此用户未及时填写评价内容,12,2026-01-03,在网上选了好久，这次购物体验堪称完美！不仅商品实惠好用、质量上乘，物流更是神速送达，商家服务热情周到，售后更是让人完全无忧，必须五星好评！,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,从单反换的微单，真的很轻巧，外带很便捷，操作也很简单👍,27,2025-12-23,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,对焦快捷，机身轻便，单手举拍压力极小，镜头卡口方便快捷,27,2026-01-12,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,宝贝收到操作很简单，颜色非常真实漂亮，会介绍朋友去买的,27,2026-01-10,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,操作简单，重量很轻，拿着外出拍照很方便，外形也好看,25,2025-12-28,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,国行正品，对新手小白很友好，可智能档拍摄，上手很快，人物风景都OK。,34,2025-12-29,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,京东物流送货上门很快  包装完好无损  喜欢喜欢,24,2025-12-29,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,我感觉拿着很方便，并且拍照很简单，对于新手小白非常好。买的真的很值得！,35,2025-12-22,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,看着不错，孩子说就买这样的，不然鞋垫好跑，期待穿着舒服,27,2026-01-30,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,非常好的一部相机，拍出来效果很好，功能也很多，需要好好学习一下。客服小姐姐也很有耐心👍,43,2026-02-05,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,心心念念的相机，看了很久终于入手了，京东自营很快，隔天就收到了，机身小巧轻便，黑色质感不错，新手易上手，很喜欢。,56,2026-01-25,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,拍照使用方便 像素也很不错，送的礼品也挺多的，价格也优惠,28,2025-12-26,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
