会员,级别,评价星级,评价内容,时间,点赞数,评论数,追评时间,追评内容,商品属性,页面网址,页面标题,sku,好评度,评价关键词,评论类型,该类型评论数
0zlg5xb9q3jte3,,5星,哈哈。我终于买到了！眼馋了好久！卖家很给力回话速度很快！生意兴隆哦好产品、好品质、好服务，宝贝确实值这个价钱，在这给商家点个赞,2026-01-10,,,,,白色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
j***m,,5星,此用户未及时填写评价内容,2026-01-10,,,购后109天追评,这个商品标记是京东自营的，但是客服给我打电话说他是商家，我也不知道这个到底是不是自营，理解不了自营的概念，大家可以参考,黑色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
tv8x28kjl0ad3m,,5星,相机很好用拍出来照片清晰,2026-01-10,,,,,黑色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
小***1,,5星,"纠结好久，终于入手索尼zve10套机，只能说这波真的没选错！
它的颜值很高，小巧精致，机身轻便，出门随手塞进包里毫无负担。屏幕能270度翻转，自拍、 低角度拍摄都轻松搞定。而且按键布局合理，操作简单易懂，对于我这种摄影小白来说，上手毫无压力。",2026-01-08,1,,,,白色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
Goby__,,5星,还可以吧，毕竟价格在那里，入门机,2026-01-08,,,,,黑色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
从***零,,5星,优良的品质，扎实的质量，让这款商品成为了我的心头好。购物非常愉快，商品实惠又耐用，质量有保证。物流迅速，商家服务贴心，售后无忧。,2026-01-08,,,,,白色【新品】电池存储卡手柄套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
u***9,,1星,二代镜头买了没几天就降价 还不能申请价保 建议去其他平台比价后购买,2026-01-08,,1,,,白色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
猪***吖,,5星,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2026-01-08,,,,,黑色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
姜***看,,5星,孩子说很喜欢  很好,2026-01-07,,,,,白色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
張岩寧,,5星,这款相机真是太棒了！我最近用它拍了很多照片，每一张都清晰得让人惊叹。无论是风景还是人物，细节都能完美捕捉。而且，相机的操作也非常简单，即使是第一次使用也能很快上手。上传照片到电脑上也特别方便，传输速度很快，画质一点也没有损失。总的来说，这款相机真是太值得购买了，强烈推荐给大家！,2026-01-07,,,,,白色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
好***呢,,5星,"一直心心念念想拥有一台属于自己的相机拍自己想拍的手机已经满足不了,一旦有了想拥有的想法迟早都会拥有哈哈，最开始一直想要买富士相机，最近的小金库有限网但实在特别想有台相机选择zve10k.",2026-01-07,,,,,黑色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
u***h,,5星,非常棒👍🌹👍👍🌹👍👍,2026-01-07,,,,,白色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
pox61329p9xbtd,,5星,总体不错，不过可能机型较老，拿到手电池是没电的，可能会影响电池容量和寿命,2026-01-07,,,,,黑色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
jd_oc37433pm3vdiu,,5星,这个相机可以 现在换了新的镜头,2026-01-06,,1,,,黑色【经典】16-50标准镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
jd_188957ten,,5星,东西拿到了，完好无损的,2026-01-06,,,,,黑色单机,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
叶***舞,,5星,机身轻巧便携，侧翻屏和优秀麦克风为vlog拍摄带来极大便利。新升级的16-50mm二代套头画质比预期好，电动变焦平滑顺滑，OSS防抖让手持拍摄更稳定。对焦速度极快，产品展示功能特别实用。,2026-01-06,5,,,,黑色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
浓浓茶11,,5星,"高颜值挺好看
其他功能还没学习，等开机后拍照看看效果",2026-01-06,,,,,白色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
局***仙,,5星,公司抽奖用，质量不错，京东送货非常快。,2026-01-06,,,,,白色【经典】16-50标准镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
什***阿,,5星,京东配送的第2天就到了，物流速度依旧很快是索尼官方正品，并且赠送了赠品，非常好用，还是选择在京东上购买的这一款相机 五星好评,2026-01-05,,,,,黑色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
dydm9977,,5星,是正品！相机是全新的！黑色特别有质感，喜欢😍,2026-01-05,,,,,黑色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
j***v,,5星,确实挺不错的不错不错,2026-01-05,,,,,黑色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
户***佳,,5星,对比了很久还是选择zve10，对焦比我的m2好很多，还轻便。,2026-01-05,,,,,黑色单机,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
j***i,,5星,特别流畅 电池嘎嘎耐用 出去玩两天 都用不完 就是省电还轻便 必须点赞嗷 嘎嘎板正 嘎嘎好使用老铁  就用就完了 直接没毛病,2026-01-05,,,,,黑色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
jd_d1de3784sa14oj,,5星,是朋友推荐买的，朋友的拍照看起来还行，但是很离谱，买完之后一直在降价，目前降了快300块！太不保值了！,2026-01-04,,1,,,黑色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
U***仔,,5星,买给女儿用，很喜欢。,2026-01-04,,,,,白色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
艾星星0,,5星,索尼这款相机真的是便携党福音！机身小巧轻便，揣进小包毫无压力，日常扫街、记录生活超合适。成像画质在便携机里很能打，色彩还原自然，对焦也快准狠。搭配可爱的米奇装饰配件，颜值直接拉满，既是实用的摄影工具，又能当精致的桌面小摆件，太爱了,2026-01-03,,,,,黑色【经典】16-50标准镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
戾喜欢拉布布,,5星,质量出色，价格美丽动人。物流很快，商家服务周到，售后完善！,2026-01-03,,,,,黑色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
kissego100,,1星,新机连个基础内存卡都没有！！！,2026-01-03,,1,,,黑色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
原价duck不必,,5星,有何不敢😡既承先帝遗志😏怎能困守不前😡嗯嗯嗯~哈！！😡😡我！！😡魏延😡只进不退！！！😡😡若魏寇将十万之众延当为主公尽歼[发怒]👊纵曹贼举天下进犯👊👊👊[发怒]延亦可勠力拒退为主破敌👊[发怒][发怒][发怒]👊如鱼饮水魏文长在此👋😂😂👊尔辈何敢乃尔！😡👊😡👊主公有延助力，何忧汉室难兴？此身搏杀不懈，只为成主公之业[发怒]👊曹贼吴犬，我有何惧哉？😠我尚未全力一搏，[咒骂]又试问谁能阻挡？😡😡👊丞相无需多虑[咒骂]我定能轻身立功！,2026-01-03,,,,,黑色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
j***羽,,3星,此用户未及时填写评价内容,2026-01-03,,1,购后78天追评,感觉不如某些手机拍照效果，体验一般手机拍照啊,黑色【经典】16-50标准镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
半支红娇,,5星,相机是送人的，所以说图形是没有，但是的话我觉得价格的话是比较实惠的。嗯，索尼的相机一直是我们朋友和我经常使用的一款相机嗯就是镜头少了一些如果是镜头更好的话那就肯定就更,2026-01-02,,,,,白色【新品】新一代16-50镜头套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
j***2,,5星,索尼相机的机身重量很轻，很适合平时外出时携带拍摄，一个好的相机的评价其实很简单，那就是那个喜欢经常拿出去的相机，才是你选对的那台。,2026-01-02,,,,,黑色单机,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
jd_180709fdj,,5星,颜色真实，方便携带，,2026-01-02,,,,,白色【新品】电池存储卡手柄套装,https://item.jd.com/100013051295.html,【索尼ZV-E10】索尼（SONY）ZV-E10 半画幅微单相机 单机身 美肤拍照 颜值机身 精准对焦 VLOG APS-C画幅 黑色【行情 报价 价格 评测】-京东,100013051295,,,,
